"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Netherlands","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",2165,2208,133,2027,2161,130,2347,2615,134,2412,2648,133
"Norway","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,3014,3997,151,3335,4925,152,3642,5335,151
"Poland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",986,583,182,1186,689,167,1390,831,163,1755,980,179
"Portugal","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,1893,1538,166,1913,1585,167,1952,1590,169
"Romania","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",540,222,186,740,369,175,949,470,165,1021,542,179
"Serbia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1251,631,184
"Slovakia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",899,391,173,834,569,166,1331,890,160,1520,1031,173
"Slovenia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",1769,1215,168,1831,1367,178,1949,1639,167,2187,1786,178
"Spain","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",2225,1897,176,2166,1956,163,2244,2111,163,2404,2219,162
"Sweden","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",2207,2762,167,2295,2765,159,2639,3265,165,2958,3714,166
"Switzerland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,NA,NA,NA,3546,5086,157,3722,5540,156
"Turkey","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,1302,749,198,1508,932,198,1541,921,199
"United Kingdom","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",2658,3052,148,2774,3130,148,2472,2612,151,2364,2871,154
